index,prediction,ground_truth
26298,phone case,cell phone case
26300,green,green
26301,a phone case,phone case
26303,black and white,black
26307,red,red
26308,,cellular phone case
26321,black,black
26322,it is a rainbow heart,rainbow
26324,red,red
26325,black and white,black
26327,phone case,cell phone case
26329,gold,gold and black
26332,brown,brown
26333,this is a phone case for samsung galaxy s,phone case
26337,brown,brown
26338,pink,pink
26341,,cellular phone case
26345,blue,blue
26349,,lg k7
26351,,coolpad
26352,,multicolor
26356,blue,blue
26357,phone case,cellular phone case
26358,,motorola one power
26362,,cellular phone case
26366,phone case,cellular phone case
26369,red roses,red
26371,this is a phone case for samsung galaxy s,phone case
26374,phone case,cellular phone case
26375,orange,orange
26377,,wood
26378,red,red
26383,love pink,pink
26390,black,black
26392,red,red
26394,blue,blue
26396,blue flowers,blue
26399,,multicolor
26400,red yellow blue orange,red
26404,pink,pink
26405,phone case,cellular phone case
26414,black,black
26415,black,black
26416,,phone case
26418,silicone,silicon
26420,red green blue,red
26421,blue,red and blue
26423,red,red
26427,pink,pink
26428,red,red
26430,blue,blue and black
26434,,cellular phone case
26435,red brick,red
26441,pink,pink
26445,purple,purple
26449,,multicolor
26457,plastic,plastic
26462,phone case,cellular phone case
26465,black,black
26466,black,black and white
26469,pink,pink
26471,mobile phone case,phone case
26473,black,black
26474,pink and gold stripes,pink
26477,blue,blue
26482,pink,pink
26484,blue,blue
26487,phone case,cellular phone case
26496,blue,blue
26497,phone case,cellular phone case
26501,pink,pink
26502,black,black
26506,blue,blue
26509,black,black
26510,green,green
26515,red,red
26521,,cell phone case and lightning cable bundle
26523,pink,pink
26524,black,black and white
26525,black,black
26530,black,black
26533,,multicolor
26539,red hearts,red
26543,clear,clear
26545,,nokia 21
26547,blue,blue
26548,blue,blue
26551,black,black
26553,black,black
26555,pink,pink
26558,blue,blue
26562,black,black
26566,silicone,silicone
26567,,cellular phone case
26570,pink,pink
26575,red,red
26587,phone case,cellular phone case
26596,red blue yellow green orange,red
26602,black,black
26608,blue flowers,blue
26612,,cellular phone case
26614,,blue
26617,this is a phone case,phone case
26619,pink,pink
26620,,multicolor
26621,white,white
26624,red,red
26626,,brown
26630,pink,pink
26638,yellow,yellow
26640,pink and blue,pink
26646,red,red
26647,blue,blue
26649,red,red
26660,purple flowers,purple
26661,,heart
26665,,glossy surface
26671,red,red
26674,,cellular phone case
26676,blue,blue
26680,black,black
26684,black,red black pink yellow
26687,,cell phone case
26689,smiley face,smiley faces
26694,black,black
26698,plastic,plastic
26712,black,black
26714,red,red
26715,blue,blue
26717,red,red
26718,black,black
26719,pink tulip,pink
26723,red,red
26728,,cellular phone case
26729,red,red
26732,black,black
26735,pink,pink
26736,red,red
26740,a phone case,phone case
26742,,plastic
26743,pink,pink
26751,pink,pink
26753,black,black
26756,phone case,cell phone case
26760,phone case,cell phone case
26761,pink flowers,pink
26762,yellow,yellow
26765,red,pink yellow orange and red
26768,,multicolor
26769,orange,orange
26770,black,black
26771,,cell phone case
26774,yellow,yellow
26775,black,black
26777,pink,pink
26781,black,black
26783,orange,orange
26785,red,red
26792,,cellular phone case
26797,blue,blue
26799,red glitter,red
26800,blue orange yellow red,orange
26803,phone case,cell phone case
26804,black,black
26806,,black
26811,,blue
26813,,red
26817,mobile phone case,phone case
26822,white,white
26837,red green yellow blue white,yellow
26838,blue,blue
26843,clear,clear
26847,black,black and white
26848,iphone 7 plus,iphone
26852,black,black
26855,,cell phone case
26858,a phone case,phone case
26860,,blue
26861,phone case,cellular phone case
26875,purple,purple
26877,pink,pink
26880,pink and blue,blue
26885,phone case,cellular phone case
26886,phone case,cell phone case
26888,black,black
26892,red,red
26893,black,black
26896,,lion
26900,black,black
26903,blue,blue
26906,plastic,plastic
26907,,plastic
26908,black and white,white
26913,blue,blue
26918,,cellular phone case
26919,black,black
26927,red high heel shoes,red
26928,black,black
26935,blue denim,blue
26938,silicone,silicon
26942,it is a panda phone case,panda
26944,plastic,plastic
26945,red green yellow,green
26962,4,4
26963,,brown
26966,wood,wood
26969,blue,blue
26977,pink,pink
26979,phone case,cell phone case
26981,black,black
26982,yellow,yellow
26983,red,multicolored
26984,yellow,yellow
26989,orange,orange
26993,yellow,yellow
26998,multicolor,multicolored
27000,black,black
27004,its a yellowish color,yellow
27007,black,black
27013,the case is made of red blue and white,red blue and white
27016,black,black
27017,hello kitty,hello kitty
27018,pink,pink
27019,orange,orange
27025,blue,blue
27026,red,red
27027,blue flowers,blue
27028,pink,pink
27029,green,green
27030,blue,blue
27033,yellow,yellow
27038,gold glitter,gold
27039,black,black
27043,red,red
27048,pink,pink
27061,black and white,black
27062,it is a blue moon,blue
27063,red candle,red
27066,,cellular phone case
27068,red,red
27072,black,black
27073,a phone case,phone case
27074,brown,brown
27081,red,red
27088,blue,blue
27095,blue,blue
27098,black,black and gold
27100,red green blue orange,red
27107,yellow,yellow
27110,iphone case,phone case
27130,pink,pink
27131,red,red
27133,red,red
27135,red glitter phone case with crown,phone case
27139,black,black
27142,brown,brown
27144,black,white and black
27157,case,cellular phone case
27158,red yellow blue orange,orange
27167,blue,blue
27171,a phone case,phone case
27173,4,4
27174,,white
27178,black,black
27181,black,black
27182,purple,purple
27186,phone case,cellular phone case
27188,black,black
27190,pink glitter,pink
27193,this is a phone case,phone case
27197,blue,blue
27201,pink flower,pink
27203,gold,gold
27204,pink,pink
27212,,cellular phone case
27216,pink,pink
27217,black,black and white
27218,pink,pink
27219,,multicolor
27223,red heart,red
27227,black,black
27236,purple,purple
27237,,pink and purple
27239,black,black
27240,pink,pink
27242,phone case,cell phone case
27244,phone case,cellular phone case
27246,blue hydrangea,blue
27248,black,black
27257,yellow,yellow
27259,phone case,cell phone case
27262,blue hydrangea,blue
27263,pink,pink
27265,,gionee
27270,gold,gold and black
27275,multicolor,multicolor
27276,brown,brown
27281,red,red
27283,,black and red
27293,,brown
27294,blue,blue
27297,black,black
27298,,lg stylus 2
27300,phone case,cellular phone case
27303,pink and blue,pink and blue
27304,a phone case,phone case
27305,blue,blue
27306,a phone case,phone case
27308,,cellular phone case
27317,black,black
27324,brown,brown
27328,black,black
27337,yellow and blue parrot,blue
27338,red and pink,pink
27348,black,black
27356,blue,blue
27358,blue red orange,blue
27359,black,black
27362,clear,clear
27372,blue,blue
27373,purple flowers,purple
27374,black,black
27375,,silicone
27379,red,red
27380,pink,pink
27381,,siliconplastic
27382,blue,blue
27387,purple,purple
27388,black dog,black
27389,pink,pink
27390,,cell phone case
27391,phone case,cellular phone case
27394,,cell phone
27400,white marble,white
27404,multicolor,multicolor
27406,,cell phone case
27420,black,black
27422,black,black
27426,red,red
27428,red,red
27437,,cell phone case
27442,phone case,phone case
27444,black,black
27445,blue,blue
27447,pink flowers,pink
27448,blue denim,blue
27449,black,black
27451,gold glitter,gold
27454,blue,blue
27456,wood,wood
27457,pink,pink
27461,,pink
27467,black,black
27468,yellow,yellow
27472,this is a colorful geometric pattern phone case,colorful
27475,,cellular phone case
27476,red,red
27477,blue,blue
27479,blue,blue
27480,pink,pink
27483,black and white,black
27488,pink,pink
27492,black,black
27493,phone case,cellular phone case
27495,gold,gold
27498,pink and blue,pink
27499,red,red
27502,,blue
27506,pink and blue,pink
27507,black,white and black
27511,red,red
27518,brown,brown
27519,blue,blue
27521,unicorn phone case,phone case
27523,black,black
27524,black,black
27529,,phone case
27537,black,black
27539,purple flowers,purple
27540,black,black
27553,blue,blue
27558,it is pink,pink
27562,pink,pink
27563,black,black
27564,,cat
27565,it is a colorful bubble design,colorful
27573,,multicolor
27575,red,red
27578,phone case,cell phone case
27580,black,black
27583,,cell phone case
27587,black,red and black
27601,blue,blue
27608,red orange yellow,red
27612,,yellow
27614,black,black
27616,black,black
27617,pink,pink
27627,,blue
27628,blue,blue
27630,phone case,cellular phone case
27631,blue,blue
27636,gold,gold
27637,pink flowers,pink
27640,black,black
27643,red,red
27646,pink,pink
27647,pink,pink
27651,red brick,red
27652,black,black
27654,purple,purple
27656,black,black
27658,red,red
27659,blue,blue
27662,it is pink,pink
27663,blue,blue
27664,black,black
27666,blue red white,blue
27667,,cellular phone case
27670,white,white
27674,black,black
27678,black,pink yellow and black
27680,red,red
27686,blue,blue
27687,blue,blue
27692,,vivo y55l
27694,black,black
27699,blue,blue
27701,red glitter glitter case for samsung galaxy a5,red
27702,blue,blue
27704,gold,gold
27706,yellow,yellow
27707,,purple
27709,,multicolor
27711,yellow,yellow
27714,phone case,cellular phone case
27715,,blue
27717,blue butterfly,blue
27719,phone case,cellular phone case
27724,gold glitter,gold
27730,phone case,cell phone case
27731,black,black
27734,,keyboard
27735,gold glitter,gold
27737,black,black
27738,girl boss,girl boss
27739,black,black
27742,blue flowers,blue
27745,black,black
27747,pu leather,leather
27753,red,multicolored
27754,a phone case,phone case
27755,,multicolor
27758,pink,pink
27759,,phone case
27764,,white
27767,orange,orange
27768,,cellular phone case
27770,phone case,cellular phone case
27779,red,red
27788,blue,blue
27793,black,black
27796,black,black
27799,,rainbow
27801,phone case,cell phone case
27803,purple,purple
27804,blue,blue
27808,orange,orange
27810,,cellular phone case
27813,blue,blue
27817,,silicon
27818,it is a blue and yellow graffiti,blue
27820,pink glittery chevron,pink
27821,,white
27822,phone case,cell phone case
27823,phone case,cell phone case
27829,,black
27831,blue,blue
27835,black,black
27839,,multicolor
27849,,gold
27851,,cellular phone case
27861,,gionee
27863,red glitter,red
27876,,multicolor
27878,,multicolor
27888,red,red
27891,red and black,red and black
27905,phone case,cellular phone case
27912,,multicolor
27920,gold stars,gold
27921,purple flowers,purple
27926,this is a phone case for samsung galaxy s,phone case
27931,red,red
27933,pink flower,pink
27936,black,black
27937,,multicolor
27941,red,red
27942,,cellular phone case
27945,phone case,cellular phone case
27957,orange,red and orange
27958,black,black
27959,red,red
27960,,samsung galaxy m31
27966,phone case,cellular phone case
27969,blue,blue
27971,red,red
27972,,blue
27977,a phone case,phone case
27979,gold,gold
27982,,cell phone case
27990,blue,blue
27991,silicone,silicon
27993,red,red
27995,black,black
27996,pink,pink
27998,,motorola
28003,black,black
28004,dark brown,brown
28005,blue,blue
28006,blue,blue
28009,blue,blue
28010,pink,pink
28011,red,red
28014,gold,gold
28019,red blue white black,blue
28020,red,red
28022,black,black
28026,black,black
28029,the main color of this product is blue,blue
28031,black,black
28050,brick,brick
28052,purple flowers,purple
28055,,motorola
28056,,cell phone case
28059,red,red
28061,,cellular phone case
28063,pink,pink
28065,red,red
28069,,silicon
28070,black,black
28071,pink and blue,blue
28077,green,green
28080,phone case,cellular phone case
28091,a phone case,phone case
28095,blue denim,blue
28099,red,red
28103,,floral
28105,phone case,cellular phone case
28107,,silicon
28108,red,red
28117,black,black
28118,red,red
28119,black,black
28124,mobile phone case,phone case
28127,phone case,cellular phone case
28132,black,black
28133,htc one m8,htc one m8
28136,a phone case,phone case
28137,black,black
28142,phone case,cellular phone case
28143,red,red and multicolor
28147,brown,brown
28148,red,red
28150,black,black
28153,blue yellow red,blue
28155,green,green
28159,blue,blue
28161,rainbow fish scales,rainbow
28165,u,u
28167,hello kitty,hello kitty
28169,black,black
28173,pink,pink
28175,gold,gold
28179,red glitter,red
28181,red,red
28182,blue,blue
28183,black,black
28187,black,black
28188,blue,blue
28190,pink,pink
28194,pink,pink
28195,a phone case,phone case
28198,white,white
28201,pink,pink
28205,blue,blue
28206,blue peacock,blue
28209,yellow,yellow
28213,,cellular phone case
28222,black with pink stars,black
28225,brown,brown
28228,,purple
28231,green,green
28240,yellow,yellow
28241,orange,orange
28242,red brick,red
28244,red and blue,red
28245,,cellular phone case
28247,pink,pink
28252,,cell phone case
28254,black,black
28258,gold,gold
28260,gold,gold
28264,pink,pink
28279,black,black
28280,gold,gold
28283,,cell phone case
28285,multicolor,multicolored
28292,purple,purple
28293,a phone case,phone case
28294,black,black
28296,this is a mobile phone case,phone case
28300,,rainbow
28309,red,red
28310,red blue yellow,red
28311,red and pink,red
28315,blue,blue
28318,red,red
28319,black,black
28321,black,black
28324,phone case,cell phone case
28329,red,red
28330,black,black
28333,blue,blue
28334,gold,gold
28337,red,red
28339,pink glitter,pink
28342,black,black
28344,pink,pink
28347,motorola,motorola
28351,blue,blue
28355,black,black
28359,iphone 11 pro case,iphone
28361,black,black
28362,black,black
28363,,cell phone case
28365,black,black
28367,black and white,black and white
28368,white,white
28370,green,green
28372,pink,pink
28373,mobile phone case,phone case
28376,orange,orange
28377,pink,pink
28381,phone case,cellular phone case
28386,gold glitter,gold
28391,black,black
