path,generated_question,generated_answer,raw_model_output,model_prediction,cleaned_prediction,cleaned_ground_truth
b0/b0b37367.jpg,What type of product is this?,cellular_phone_case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
b0/b0a6951f.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: Artistic\n'],Artistic,artistic,cell phone case
9d/9dfc4661.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
68/681adbde.jpg,What color is the cellular phone case?,Multicolor,['Question: What color is the cellular phone case? Answer:\n'],,,multicolor
84/8477bc82.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
e6/e6def027.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
57/5735b87a.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cell phone case
54/548bbe94.jpg,What color is the case in the image?,Green,['Question: What color is the case in the image? Answer: Green\n'],Green,green,green
d7/d72604cd.jpg,What color is this phone case?,Blue,['Question: What color is this phone case? Answer: Blue denim\n'],Blue denim,blue denim,blue
42/42e304bb.jpg,What is the main color of this cell phone case?,Black,['Question: What is the main color of this cell phone case? Answer: Black\n'],Black,black,black
71/71ea8090.jpg,What color is this case?,Pink,['Question: What color is this case? Answer: pink\n'],pink,pink,pink
61/6180092d.jpg,What is the primary color of the case?,Multicolor,['Question: What is the primary color of the case? Answer: Clear\n'],Clear,clear,multicolor
37/37024d49.jpg,What type of product is this?,Phone case,['Question: What type of product is this? Answer: A mobile phone case\n'],A mobile phone case,a mobile phone case,phone case
fc/fc14631a.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
9e/9ebe2c03.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: This is a phone case\n'],This is a phone case,this is a phone case,cellular phone case
06/06832d08.jpg,What color is this cellular phone case?,Pink,['Question: What color is this cellular phone case? Answer: It is a multi-color chevron pattern'],It is a multi-color chevron pattern,it is a multicolor chevron pattern,pink
26/26c2ccf5.jpg,What type of product is this?,Phone case,['Question: What type of product is this? Answer: This is a mobile phone case\n'],This is a mobile phone case,this is a mobile phone case,phone case
9b/9b474d0d.jpg,What material is this phone case made of?,Silicone,['Question: What material is this phone case made of? Answer: Polycarbonate\n'],Polycarbonate,polycarbonate,silicone
06/06635521.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: This is a phone case\n'],This is a phone case,this is a phone case,cellular phone case
64/64ab93d8.jpg,What color is the case in the image?,Black,['Question: What color is the case in the image? Answer: Gold\n'],Gold,gold,black
e7/e78b00a8.jpg,What color is the multicolor case for the oppo reno 3 pro?,Pink,['Question: What color is the multicolor case for the oppo reno 3 pro? Answer: pink\n'],pink,pink,pink
46/4699173e.jpg,What color is this product?,White,['Question: What color is this product? Answer: White\n'],White,white,white
4d/4dd18045.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: Space\n'],Space,space,cell phone case
b0/b046c9bf.jpg,What color is the case in the image?,Multicolor,['Question: What color is the case in the image? Answer: Black\n'],Black,black,multicolor
4a/4a987c20.jpg,What is the main material used for this cell phone case?,Stone,['Question: What is the main material used for this cell phone case? Answer:\n'],,,stone
b7/b724e024.jpg,What type of product is this?,Cellular_phone_case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
62/62678a2d.jpg,What color is the butterfly on the phone case?,Pink,['Question: What color is the butterfly on the phone case? Answer: pink\n'],pink,pink,pink
85/854ba6ff.jpg,What material is this cellular phone case made of?,Plastic,['Question: What material is this cellular phone case made of? Answer: Polycarbonate\n'],Polycarbonate,polycarbonate,plastic
3e/3e1d2342.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
3e/3eaf30d6.jpg,What color is this cell phone case?,Blue,['Question: What color is this cell phone case? Answer: Orange and blue\n'],Orange and blue,orange and blue,blue
db/db3d1c17.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cell phone case
58/5816f2f5.jpg,What type of phone case is this?,Cellular_phone_case,['Question: What type of phone case is this? Answer: cartoon girl\n'],cartoon girl,cartoon girl,cellular phone case
c1/c13369d2.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: iphone xr case\n'],iphone xr case,iphone xr case,cellular phone case
81/8119b4bd.jpg,What color is the product in the image?,Gold,['Question: What color is the product in the image? Answer: Black\n'],Black,black,gold
5b/5b107378.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: It is a phone case\n'],It is a phone case,it is a phone case,cell phone case
ce/ceba04fd.jpg,What is the main color of the phone case in this image?,Blue,['Question: What is the main color of the phone case in this image? Answer: White flowers\n'],White flowers,white flowers,blue
64/64951b19.jpg,What material is the cell phone case made of?,Plastic,['Question: What material is the cell phone case made of? Answer: Polycarbonate\n'],Polycarbonate,polycarbonate,plastic
45/45840677.jpg,What type of product is this?,Phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,phone case
bc/bc19068f.jpg,What type of product is this?,Smartphone case,['Question: What type of product is this? Answer: This is a phone case for iphone 6'],This is a phone case for iphone 6,this is a phone case for iphone 6,smartphone case
6c/6c39365b.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cell phone case
57/572a0d93.jpg,What color is this product?,Other,['Question: What color is this product? Answer: This product is available in all colors\n'],This product is available in all colors,this product is available in all colors,other
6a/6a7b2276.jpg,What color is the main image of this product?,Red and black,['Question: What color is the main image of this product? Answer: Black\n'],Black,black,red and black
f9/f9b365a5.jpg,What color is the cellular phone case in the image?,Blue,['Question: What color is the cellular phone case in the image? Answer: White flowers\n'],White flowers,white flowers,blue
69/69cd8f5f.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer:\n'],,,cellular phone case
00/00f98897.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: Product is a phone case\n'],Product is a phone case,product is a phone case,cellular phone case
4c/4c17e219.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: Silicone case for xiaomi redmi note'],Silicone case for xiaomi redmi note,silicone case for xiaomi redmi note,cellular phone case
1a/1af13fb3.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: Mobile phone case\n'],Mobile phone case,mobile phone case,cell phone case
12/1271a20a.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: A phone case\n'],A phone case,a phone case,cellular phone case
a9/a985c2e4.jpg,What is the main color of this product?,Yellow,['Question: What is the main color of this product? Answer: Blue\n'],Blue,blue,yellow
23/234346d5.jpg,What color is the product?,<single word only>,['Question: What color is the product? Answer: The product is in black color\n'],The product is in black color,the product is in black color,single word only
48/48d9dabc.jpg,What is the main type of product shown in the image?,Cell phone case,['Question: What is the main type of product shown in the image? Answer:\n'],,,cell phone case
55/558ba575.jpg,What color is this cell phone case?,Gray,['Question: What color is this cell phone case? Answer: pink flower\n'],pink flower,pink flower,gray
cd/cd1c3eb6.jpg,What color is the phone case?,Black,['Question: What color is the phone case? Answer: Black\n'],Black,black,black
ae/ae751e04.jpg,What is the main color of the phone case?,Black,['Question: What is the main color of the phone case? Answer: Black\n'],Black,black,black
99/99c27a7b.jpg,What type of product is this?,Cellular phone case,['Question: What type of product is this? Answer: Case for sony xperia z3 compact\n'],Case for sony xperia z3 compact,case for sony xperia z3 compact,cellular phone case
f5/f571622a.jpg,What color is the main cat character on the phone case?,Pink,['Question: What color is the main cat character on the phone case? Answer: pink\n'],pink,pink,pink
c7/c7d5a22b.jpg,What type of product is this?,Cell phone case,['Question: What type of product is this? Answer: Motorcycle chain\n'],Motorcycle chain,motorcycle chain,cell phone case
b4/b432396b.jpg,What material is this cellular phone case made of?,Silicone,['Question: What material is this cellular phone case made of? Answer: Polycarbonate\n'],Polycarbonate,polycarbonate,silicone
